cardnumber,cardname,page_title,card_type_raw,work_title,group,unit,cost,blade,blade_heart_raw,base_hearts_raw,required_hearts_raw,score,effect_text_raw,source_url,card_type_norm,base_hearts_counts_json,base_hearts_total,base_hearts_tags_json,required_hearts_counts_json,required_hearts_total,required_hearts_tags_json,blade_heart_counts_json,blade_heart_total,blade_heart_tags_json,effect_text_norm,effect_text_status,effect_text_is_no_ability,effect_tokens_json,tok_blade_icon_n,tok_energy_icon_n,tok_all_heart_n,tok_score_delta_icon,tok_unknown_tags_n,blade_heart_special_counts_json,blade_heart_draw_n,blade_heart_score_n,blade_heart_colorless_n,manual_override_applied,manual_override_reason
PL!N-bp5-017,宮下愛,PL!N-bp5-017 宮下愛 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,DiverDiva,4.0,1.0,<青>,<緑> 1 <青> 1,,,(なし),https://wikiwiki.jp/llocardgame/PL%21N-bp5-017%20%E5%AE%AE%E4%B8%8B%E6%84%9B,MEMBER,{},0,[],{},0,[],"{""blue"": 1}",1,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-018,近江彼方,PL!N-bp5-018 近江彼方 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,QU4RTZ,4.0,1.0,<黄>,<黄> 1 <青> 1,,,(なし),https://wikiwiki.jp/llocardgame/PL%21N-bp5-018%20%E8%BF%91%E6%B1%9F%E5%BD%BC%E6%96%B9,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-019,優木せつ菜,PL!N-bp5-019 優木せつ菜 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,A・ZU・NA,9.0,4.0,なし,<赤> 1 <黄> 1 <青> 1,,,"<登場>
手札を1枚控え室に置いてもよい：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-019%20%E5%84%AA%E6%9C%A8%E3%81%9B%E3%81%A4%E8%8F%9C,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
手札を1枚控え室に置いてもよい：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-020,エマ・ヴェルデ,PL!N-bp5-020 エマ・ヴェルデ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,QU4RTZ,4.0,1.0,<緑>,<桃> 1 <緑> 1,,,(なし),https://wikiwiki.jp/llocardgame/PL%21N-bp5-020%20%E3%82%A8%E3%83%9E%E3%83%BB%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%87,MEMBER,{},0,[],{},0,[],"{""green"": 1}",1,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-021,天王寺璃奈,PL!N-bp5-021 天王寺璃奈 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,QU4RTZ,2.0,1.0,<紫>,<紫> 1,,,"<登場>
自分のデッキの上からカードを2枚控え室に置く。その後、自分の控え室からライブカード1枚を自分のデッキの一番上から4枚目に置いてもよい。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-021%20%E5%A4%A9%E7%8E%8B%E5%AF%BA%E7%92%83%E5%A5%88,MEMBER,{},0,[],{},0,[],"{""purple"": 1}",1,[],"<登場>
自分のデッキの上からカードを2枚控え室に置く。その後、自分の控え室からライブカード1枚を自分のデッキの一番上から4枚目に置いてもよい。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-022,三船栞子,PL!N-bp5-022 三船栞子 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,R3BIRTH,9.0,4.0,なし,<桃> 1 <緑> 1 <紫> 1,,,"<登場>
手札を1枚控え室に置いてもよい：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-022%20%E4%B8%89%E8%88%B9%E6%A0%9E%E5%AD%90,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
手札を1枚控え室に置いてもよい：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-023,ミア・テイラー,PL!N-bp5-023 ミア・テイラー - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,R3BIRTH,2.0,1.0,<桃>,<桃> 1,,,"<ライブ成功時>
カードを1枚引き、手札を1枚控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-023%20%E3%83%9F%E3%82%A2%E3%83%BB%E3%83%86%E3%82%A4%E3%83%A9%E3%83%BC,MEMBER,{},0,[],{},0,[],"{""pink"": 1}",1,[],"<ライブ成功時>
カードを1枚引き、手札を1枚控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-024,鐘嵐珠,PL!N-bp5-024 鐘嵐珠 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,R3BIRTH,5.0,1.0,なし,<桃> 1 <黄> 1 <青> 1,,,(なし),https://wikiwiki.jp/llocardgame/PL%21N-bp5-024%20%E9%90%98%E5%B5%90%E7%8F%A0,MEMBER,{},0,[],{},0,[],{},0,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-025,"SINGING, DREAMING, NOW!","PL!N-bp5-025 SINGING, DREAMING, NOW! - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*",ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<ALL>,,<桃> 1 <赤> 1 <黄> 1 <任意> 4 (合計7),3.0,(なし),https://wikiwiki.jp/llocardgame/PL%21N-bp5-025%20SINGING%2C%20DREAMING%2C%20NOW%21,LIVE,{},0,[],{},7,[],"{""all"": 1}",1,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-026,TOKIMEKI Runners,PL!N-bp5-026 TOKIMEKI Runners - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<ALL>,,<黄> 2 <任意> 4 (合計6),2.0,"<ライブ開始時>
自分のステージにいるメンバーが持つハートの中に
<桃>
<赤>
<黄>
<緑>
<青>
<紫>
がすべてある場合、このカードのスコアを+1する。
<ライブ成功時>
このカードのスコアが3の場合、自分の控え室にある『虹ヶ咲』のカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-026%20TOKIMEKI%20Runners,LIVE,{},0,[],{},6,[],"{""all"": 1}",1,[],"<ライブ開始時>
自分のステージにいるメンバーが持つハートの中に
<桃>
<赤>
<黄>
<緑>
<青>
<紫>
がすべてある場合、このカードのスコアを+1する。
<ライブ成功時>
このカードのスコアが3の場合、自分の控え室にある『虹ヶ咲』のカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp5-027,ミラクル STAY TUNE！,PL!N-bp5-027 ミラクル STAY TUNE！ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<青> <ドロー+1>,,<黄> 2 <青> 2 <紫> 1 <任意> 7 (合計12),5.0,"<ライブ開始時>
自分か相手の成功ライブカード置き場にカードが2枚以上あり、かつ自分のステージに名前の異なるメンバーが3人以上いる場合、このカードのスコアを+1する。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-027%20%E3%83%9F%E3%83%A9%E3%82%AF%E3%83%AB%20STAY%20TUNE%EF%BC%81,LIVE,{},0,[],{},12,[],"{""blue"": 1}",1,[],"<ライブ開始時>
自分か相手の成功ライブカード置き場にカードが2枚以上あり、かつ自分のステージに名前の異なるメンバーが3人以上いる場合、このカードのスコアを+1する。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 1, ""score"": 0, ""colorless"": 0}",1,0,0,,
PL!N-bp5-028,CHASE!,PL!N-bp5-028 CHASE! - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<スコア+1>,,<赤> 2 <青> 1 (合計3),1.0,"<ライブ開始時>
自分のステージに
<赤>
を4つ以上持つメンバーがいる場合、このカードのスコアを+2し、必要ハートは
<赤>
<赤>
<赤>
<赤>
<赤>
になる。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-028%20CHASE%21,LIVE,{},0,[],{},3,[],{},0,[],"<ライブ開始時>
自分のステージに
<赤>
を4つ以上持つメンバーがいる場合、このカードのスコアを+2し、必要ハートは
<赤>
<赤>
<赤>
<赤>
<赤>
になる。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 1, ""colorless"": 0}",0,1,0,,
PL!N-bp5-029,無敵級＊ビリーバー,PL!N-bp5-029 無敵級＊ビリーバー - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<スコア+1>,,<黄> 4 <緑> 1 <青> 1 <紫> 1 <任意> 10 (合計17),7.0,"<ライブ開始時>
自分のステージに「中須かすみ」がいる場合、自分のデッキの上からカードを4枚公開する。自分はそれらの中から「中須かすみ」のカードを1枚選ぶ。ライブ終了時まで、自分のステージにいる「中須かすみ」1人は、これにより選んだカードが持つ色のハートを1つずつ得る。公開したカードをすべて控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-029%20%E7%84%A1%E6%95%B5%E7%B4%9A%EF%BC%8A%E3%83%93%E3%83%AA%E3%83%BC%E3%83%90%E3%83%BC,LIVE,{},0,[],{},17,[],{},0,[],"<ライブ開始時>
自分のステージに「中須かすみ」がいる場合、自分のデッキの上からカードを4枚公開する。自分はそれらの中から「中須かすみ」のカードを1枚選ぶ。ライブ終了時まで、自分のステージにいる「中須かすみ」1人は、これにより選んだカードが持つ色のハートを1つずつ得る。公開したカードをすべて控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 1, ""colorless"": 0}",0,1,0,,
PL!N-bp5-030,繚乱！ビクトリーロード,PL!N-bp5-030 繚乱！ビクトリーロード - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,,,,<ALL>,,<桃> 1 <赤> 1 <黄> 1 <緑> 1 <青> 1 <紫> 1 <任意> 7 (合計13),5.0,"<自動>
自分のステージにいるメンバーの
<ライブ開始時>
能力が解決するたび、そのメンバーが
<ALL>
を持たない場合、ライブ終了時まで、そのメンバーは
<ALL>
を得る。
<自動>
自分のステージにいるメンバーの
<ライブ成功時>
能力が解決するたび、カードを1枚引く。",https://wikiwiki.jp/llocardgame/PL%21N-bp5-030%20%E7%B9%9A%E4%B9%B1%EF%BC%81%E3%83%93%E3%82%AF%E3%83%88%E3%83%AA%E3%83%BC%E3%83%AD%E3%83%BC%E3%83%89,LIVE,{},0,[],{},13,[],"{""all"": 1}",1,[],"<自動>
自分のステージにいるメンバーの
<ライブ開始時>
能力が解決するたび、そのメンバーが
<ALL>
を持たない場合、ライブ終了時まで、そのメンバーは
<ALL>
を得る。
<自動>
自分のステージにいるメンバーの
<ライブ成功時>
能力が解決するたび、カードを1枚引く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp7-003,桜坂しずく,PL!N-bp7-003 桜坂しずく - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,A・ZU・NA,15.0,6.0,なし,なし,,,"<起動>
<ターン1回>
デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。
<ライブ開始時>
ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21N-bp7-003%20%E6%A1%9C%E5%9D%82%E3%81%97%E3%81%9A%E3%81%8F,MEMBER,{},0,[],{},0,[],{},0,[],"<起動>
<ターン1回>
デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。
<ライブ開始時>
ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [""(起動)"", ""(ターン1回)"", ""(ライブ開始時)""], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [""(起動)"", ""(ターン1回)"", ""(ライブ開始時)""]}",1,0,0,0,3,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp7-004,朝香果林,PL!N-bp7-004 朝香果林 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,DiverDiva,13.0,4.0,<赤>,<赤> 2 <青> 2 <紫> 1,,,"<起動>
<ターン1回>
エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：相手のステージにいる、元々持つ
<(ブレード)>
の数がこのメンバーの下にあるエネルギーカードの枚数に1を足した数以下のメンバー1人をウェイトにする。",https://wikiwiki.jp/llocardgame/PL%21N-bp7-004%20%E6%9C%9D%E9%A6%99%E6%9E%9C%E6%9E%97,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<起動>
<ターン1回>
エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：相手のステージにいる、元々持つ
<(ブレード)>
の数がこのメンバーの下にあるエネルギーカードの枚数に1を足した数以下のメンバー1人をウェイトにする。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp7-005,宮下愛,PL!N-bp7-005 宮下愛 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,DiverDiva,11.0,3.0,<赤>,<赤> 1 <緑> 1 <青> 1,,,"<登場>
自分のステージに名前の異なる『DiverDiva』のメンバーが2人いる場合、以下から1つを選ぶ。
・エネルギーを2枚アクティブにする。
・自分のエネルギーデッキから、エネルギーカード1枚を自分のステージにいる『虹ヶ咲』のメンバーの下に置く。",https://wikiwiki.jp/llocardgame/PL%21N-bp7-005%20%E5%AE%AE%E4%B8%8B%E6%84%9B,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<登場>
自分のステージに名前の異なる『DiverDiva』のメンバーが2人いる場合、以下から1つを選ぶ。
・エネルギーを2枚アクティブにする。
・自分のエネルギーデッキから、エネルギーカード1枚を自分のステージにいる『虹ヶ咲』のメンバーの下に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!N-bp7-007,優木せつ菜,PL!N-bp7-007 優木せつ菜 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,虹ヶ咲,A・ZU・NA,11.0,4.0,<赤>,<赤> 1 <黄> 1 <青> 1,,,"<常時>
このメンバーの下にあるエネルギーカード1枚につき、
<赤>
を得る。
<常時>
自分のエネルギーが6枚より多いかぎり、その差に等しい数の
<赤>
を得る。
<ライブ成功時>
自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。",https://wikiwiki.jp/llocardgame/PL%21N-bp7-007%20%E5%84%AA%E6%9C%A8%E3%81%9B%E3%81%A4%E8%8F%9C,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<常時>
このメンバーの下にあるエネルギーカード1枚につき、
<赤>
を得る。
<常時>
自分のエネルギーが6枚より多いかぎり、その差に等しい数の
<赤>
を得る。
<ライブ成功時>
自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
