cardnumber,cardname,card_type,field,raw,raw_parsed,stored_counts,runtime_counts,stored_blank,runtime_blank_after_patch
PL!S-PR-022,HAPPY PARTY TRAIN,LIVE,required,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-PR-022,HAPPY PARTY TRAIN,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-PR-022,HAPPY PARTY TRAIN,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-PR-023,恋になりたいAQUARIUM,LIVE,required,<赤> 2 <緑> 2 <青> 2 <任意> 1,"{""any"": 1, ""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""any"": 1, ""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-PR-023,恋になりたいAQUARIUM,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-PR-023,恋になりたいAQUARIUM,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-PR-024,勇気はどこに?君の胸に!,LIVE,required,<赤> 3 <緑> 3 <青> 3 <任意> 3,"{""any"": 3, ""blue"": 3, ""green"": 3, ""red"": 3}",{},"{""any"": 3, ""blue"": 3, ""green"": 3, ""red"": 3}",1,0
PL!S-PR-024,勇気はどこに?君の胸に!,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-PR-024,勇気はどこに?君の胸に!,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-PR-025,高海千歌,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-PR-025,高海千歌,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-PR-026,桜内梨子,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-PR-026,桜内梨子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-PR-027,松浦果南,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-PR-027,松浦果南,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-PR-028,黒澤ダイヤ,MEMBER,base,<赤> 1 <緑> 1,"{""green"": 1, ""red"": 1}",{},"{""green"": 1, ""red"": 1}",1,0
PL!S-PR-029,渡辺曜,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-PR-030,津島善子,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-PR-031,国木田花丸,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-PR-032,小原鞠莉,MEMBER,base,<緑> 1 <青> 1,"{""blue"": 1, ""green"": 1}",{},"{""blue"": 1, ""green"": 1}",1,0
PL!S-PR-033,黒澤ルビィ,MEMBER,base,<赤> 1 <青> 1,"{""blue"": 1, ""red"": 1}",{},"{""blue"": 1, ""red"": 1}",1,0
PL!S-PR-037,松浦果南,MEMBER,base,<緑> 2 <青> 2,"{""blue"": 2, ""green"": 2}",{},"{""blue"": 2, ""green"": 2}",1,0
PL!S-PR-037,松浦果南,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-PR-038,黒澤ダイヤ,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-PR-038,黒澤ダイヤ,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-PR-039,渡辺曜,MEMBER,base,<赤> 2 <青> 2,"{""blue"": 2, ""red"": 2}",{},"{""blue"": 2, ""red"": 2}",1,0
PL!S-PR-039,渡辺曜,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-PR-040,国木田花丸,MEMBER,base,<桃> 1 <赤> 1 <緑> 1,"{""green"": 1, ""pink"": 1, ""red"": 1}",{},"{""green"": 1, ""pink"": 1, ""red"": 1}",1,0
PL!S-PR-041,黒澤ルビィ,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-PR-041,黒澤ルビィ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-PR-042,小原鞠莉,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-001,高海千歌,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp2-002,桜内梨子,MEMBER,base,<青> 2,"{""blue"": 2}",{},"{""blue"": 2}",1,0
PL!S-bp2-003,松浦果南,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp2-004,黒澤ダイヤ,MEMBER,base,<赤> 2 <緑> 2 <青> 1,"{""blue"": 1, ""green"": 2, ""red"": 2}",{},"{""blue"": 1, ""green"": 2, ""red"": 2}",1,0
PL!S-bp2-005,渡辺曜,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp2-005,渡辺曜,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp2-006,津島善子,MEMBER,base,<赤> 1 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 1}",{},"{""blue"": 2, ""green"": 1, ""red"": 1}",1,0
PL!S-bp2-006,津島善子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp2-007,国木田花丸,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-008,小原鞠莉,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp2-009,黒澤ルビィ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-009,黒澤ルビィ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-010,高海千歌,MEMBER,base,<赤> 2 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 2}",{},"{""blue"": 2, ""green"": 1, ""red"": 2}",1,0
PL!S-bp2-010,高海千歌,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-011,桜内梨子,MEMBER,base,<赤> 1 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 1}",{},"{""blue"": 2, ""green"": 2, ""red"": 1}",1,0
PL!S-bp2-011,桜内梨子,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp2-012,松浦果南,MEMBER,base,<赤> 1 <緑> 1,"{""green"": 1, ""red"": 1}",{},"{""green"": 1, ""red"": 1}",1,0
PL!S-bp2-012,松浦果南,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp2-013,黒澤ダイヤ,MEMBER,base,<赤> 1 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 1}",{},"{""blue"": 2, ""green"": 1, ""red"": 1}",1,0
PL!S-bp2-014,渡辺曜,MEMBER,base,<赤> 1 <青> 1,"{""blue"": 1, ""red"": 1}",{},"{""blue"": 1, ""red"": 1}",1,0
PL!S-bp2-014,渡辺曜,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-015,津島善子,MEMBER,base,<緑> 1 <青> 1,"{""blue"": 1, ""green"": 1}",{},"{""blue"": 1, ""green"": 1}",1,0
PL!S-bp2-015,津島善子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp2-016,国木田花丸,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp2-016,国木田花丸,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp2-017,小原鞠莉,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp2-017,小原鞠莉,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp2-018,黒澤ルビィ,MEMBER,base,<赤> 2 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 2}",{},"{""blue"": 1, ""green"": 1, ""red"": 2}",1,0
PL!S-bp2-019,WATER BLUE NEW WORLD,LIVE,required,<赤> 3 <緑> 3 <青> 3 <任意> 7 (合計16),"{""any"": 7, ""blue"": 3, ""green"": 3, ""red"": 3}",{},"{""any"": 7, ""blue"": 3, ""green"": 3, ""red"": 3}",1,0
PL!S-bp2-019,WATER BLUE NEW WORLD,LIVE,blade_heart,<緑> <ドロー+1>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp2-019,WATER BLUE NEW WORLD,LIVE,blade_heart_tags,<緑> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!S-bp2-020,DREAMY COLOR,LIVE,required,<緑> 2 <任意> 3 (合計5),"{""any"": 3, ""green"": 2}",{},"{""any"": 3, ""green"": 2}",1,0
PL!S-bp2-020,DREAMY COLOR,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp2-020,DREAMY COLOR,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp2-021,未体験HORIZON,LIVE,required,<赤> 3 <緑> 3 <青> 3 <任意> 2 (合計11),"{""any"": 2, ""blue"": 3, ""green"": 3, ""red"": 3}",{},"{""any"": 2, ""blue"": 3, ""green"": 3, ""red"": 3}",1,0
PL!S-bp2-021,未体験HORIZON,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp2-021,未体験HORIZON,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp2-022,未熟DREAMER,LIVE,required,<赤> 2 <緑> 2 <青> 2 <任意> 8 (合計14),"{""any"": 8, ""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""any"": 8, ""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp2-022,未熟DREAMER,LIVE,blade_heart,<赤> <ドロー+1>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp2-022,未熟DREAMER,LIVE,blade_heart_tags,<赤> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!S-bp2-023,MY舞☆TONIGHT,LIVE,required,<赤> 4 <任意> 4 (合計8),"{""any"": 4, ""red"": 4}",{},"{""any"": 4, ""red"": 4}",1,0
PL!S-bp2-023,MY舞☆TONIGHT,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp2-023,MY舞☆TONIGHT,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp2-024,君のこころは輝いてるかい？,LIVE,required,<青> 1 <任意> 1 (合計2),"{""any"": 1, ""blue"": 1}",{},"{""any"": 1, ""blue"": 1}",1,0
PL!S-bp2-024,君のこころは輝いてるかい？,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!S-bp2-025,青空Jumping Heart,LIVE,required,<赤> 1 <緑> 1 <青> 1 <任意> 1 (合計4),"{""any"": 1, ""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""any"": 1, ""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp2-025,青空Jumping Heart,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!S-bp2-026,ユメ語るよりユメ歌おう,LIVE,required,<緑> 6 <任意> 3 (合計9),"{""any"": 3, ""green"": 6}",{},"{""any"": 3, ""green"": 6}",1,0
PL!S-bp2-026,ユメ語るよりユメ歌おう,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp2-026,ユメ語るよりユメ歌おう,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp3-001,高海千歌,MEMBER,base,<赤> 3 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 3}",{},"{""blue"": 2, ""green"": 2, ""red"": 3}",1,0
PL!S-bp3-001,高海千歌,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp3-002,桜内梨子,MEMBER,base,<赤> 1 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 1}",{},"{""blue"": 2, ""green"": 1, ""red"": 1}",1,0
PL!S-bp3-003,松浦果南,MEMBER,base,<赤> 1 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 1}",{},"{""blue"": 2, ""green"": 2, ""red"": 1}",1,0
PL!S-bp3-004,黒澤ダイヤ,MEMBER,base,<赤> 1 <青> 1,"{""blue"": 1, ""red"": 1}",{},"{""blue"": 1, ""red"": 1}",1,0
PL!S-bp3-005,渡辺曜,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp3-006,津島善子,MEMBER,base,<赤> 2 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 2}",{},"{""blue"": 2, ""green"": 1, ""red"": 2}",1,0
PL!S-bp3-006,津島善子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp3-007,国木田花丸,MEMBER,base,<赤> 1 <緑> 2 <青> 1,"{""blue"": 1, ""green"": 2, ""red"": 1}",{},"{""blue"": 1, ""green"": 2, ""red"": 1}",1,0
PL!S-bp3-008,小原鞠莉,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp3-009,黒澤ルビィ,MEMBER,base,<赤> 2 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 2}",{},"{""blue"": 1, ""green"": 1, ""red"": 2}",1,0
PL!S-bp3-010,高海千歌,MEMBER,base,<赤> 1 <青> 1,"{""blue"": 1, ""red"": 1}",{},"{""blue"": 1, ""red"": 1}",1,0
PL!S-bp3-010,高海千歌,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp3-011,桜内梨子,MEMBER,base,<緑> 1 <青> 1,"{""blue"": 1, ""green"": 1}",{},"{""blue"": 1, ""green"": 1}",1,0
PL!S-bp3-011,桜内梨子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp3-012,松浦果南,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp3-013,黒澤ダイヤ,MEMBER,base,<赤> 1 <緑> 2,"{""green"": 2, ""red"": 1}",{},"{""green"": 2, ""red"": 1}",1,0
PL!S-bp3-014,渡辺曜,MEMBER,base,<赤> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp3-015,津島善子,MEMBER,base,<赤> 1 <緑> 2 <青> 1,"{""blue"": 1, ""green"": 2, ""red"": 1}",{},"{""blue"": 1, ""green"": 2, ""red"": 1}",1,0
PL!S-bp3-016,国木田花丸,MEMBER,base,<赤> 1 <緑> 1,"{""green"": 1, ""red"": 1}",{},"{""green"": 1, ""red"": 1}",1,0
PL!S-bp3-017,小原鞠莉,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp3-018,黒澤ルビィ,MEMBER,base,<赤> 2 <緑> 1 <青> 2,"{""blue"": 2, ""green"": 1, ""red"": 2}",{},"{""blue"": 2, ""green"": 1, ""red"": 2}",1,0
PL!S-bp3-018,黒澤ルビィ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp3-019,MIRACLE WAVE,LIVE,required,<赤> 4 <緑> 4 <青> 4 (合計12),"{""blue"": 4, ""green"": 4, ""red"": 4}",{},"{""blue"": 4, ""green"": 4, ""red"": 4}",1,0
PL!S-bp3-019,MIRACLE WAVE,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp3-019,MIRACLE WAVE,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp3-020,ダイスキだったらダイジョウブ！,LIVE,required,<赤> 1 <緑> 1 <青> 1 (合計3),"{""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp3-020,ダイスキだったらダイジョウブ！,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!S-bp3-021,想いよひとつになれ,LIVE,required,<赤> 3 <緑> 3 <青> 3 <任意> 1 (合計10),"{""any"": 1, ""blue"": 3, ""green"": 3, ""red"": 3}",{},"{""any"": 1, ""blue"": 3, ""green"": 3, ""red"": 3}",1,0
PL!S-bp3-021,想いよひとつになれ,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp3-021,想いよひとつになれ,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp3-022,Fantastic Departure!,LIVE,required,<赤> 3 <青> 3 <任意> 6 (合計12),"{""any"": 6, ""blue"": 3, ""red"": 3}",{},"{""any"": 6, ""blue"": 3, ""red"": 3}",1,0
PL!S-bp3-022,Fantastic Departure!,LIVE,blade_heart,<青> <ドロー+1>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp3-022,Fantastic Departure!,LIVE,blade_heart_tags,<青> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!S-bp3-023,KOKORO Magic “A to Z”,LIVE,required,<赤> 1 <青> 1 <任意> 3,"{""any"": 3, ""blue"": 1, ""red"": 1}",{},"{""any"": 3, ""blue"": 1, ""red"": 1}",1,0
PL!S-bp3-023,KOKORO Magic “A to Z”,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp3-023,KOKORO Magic “A to Z”,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp3-024,Deep Resonance,LIVE,required,<緑> 1 <青> 3 <任意> 2,"{""any"": 2, ""blue"": 3, ""green"": 1}",{},"{""any"": 2, ""blue"": 3, ""green"": 1}",1,0
PL!S-bp3-024,Deep Resonance,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp3-024,Deep Resonance,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp3-025,"SUKI for you, DREAM for you!",LIVE,required,<赤> 4 <緑> 2 <任意> 6,"{""any"": 6, ""green"": 2, ""red"": 4}",{},"{""any"": 6, ""green"": 2, ""red"": 4}",1,0
PL!S-bp3-025,"SUKI for you, DREAM for you!",LIVE,blade_heart,<赤> <ドロー+1>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp3-025,"SUKI for you, DREAM for you!",LIVE,blade_heart_tags,<赤> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!S-bp5-001,高海千歌,MEMBER,base,<赤> 4,"{""red"": 4}",{},"{""red"": 4}",1,0
PL!S-bp5-002,桜内梨子,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp5-003,松浦果南,MEMBER,base,<赤> 2 <緑> 2 <青> 2,"{""blue"": 2, ""green"": 2, ""red"": 2}",{},"{""blue"": 2, ""green"": 2, ""red"": 2}",1,0
PL!S-bp5-003,松浦果南,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp5-004,黒澤ダイヤ,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-004,黒澤ダイヤ,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-005,渡辺曜,MEMBER,base,<黄> 1 <緑> 1 <青> 1,"{""blue"": 1, ""green"": 1, ""yellow"": 1}",{},"{""blue"": 1, ""green"": 1, ""yellow"": 1}",1,0
PL!S-bp5-006,津島善子,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-006,津島善子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-007,国木田花丸,MEMBER,base,<緑> 5,"{""green"": 5}",{},"{""green"": 5}",1,0
PL!S-bp5-007,国木田花丸,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-008,小原鞠莉,MEMBER,base,<青> 4,"{""blue"": 4}",{},"{""blue"": 4}",1,0
PL!S-bp5-009,黒澤ルビィ,MEMBER,base,<赤> 2 <緑> 2 <青> 1 <紫> 1,"{""blue"": 1, ""green"": 2, ""purple"": 1, ""red"": 2}",{},"{""blue"": 1, ""green"": 2, ""purple"": 1, ""red"": 2}",1,0
PL!S-bp5-009,黒澤ルビィ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!S-bp5-010,高海千歌,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp5-010,高海千歌,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp5-011,桜内梨子,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-011,桜内梨子,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-012,松浦果南,MEMBER,base,<緑> 1 <青> 1,"{""blue"": 1, ""green"": 1}",{},"{""blue"": 1, ""green"": 1}",1,0
PL!S-bp5-012,松浦果南,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-013,黒澤ダイヤ,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-013,黒澤ダイヤ,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-014,渡辺曜,MEMBER,base,<緑> 1,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-014,渡辺曜,MEMBER,blade_heart,<緑>,"{""green"": 1}",{},"{""green"": 1}",1,0
PL!S-bp5-015,津島善子,MEMBER,base,<赤> 1 <青> 1 <紫> 1,"{""blue"": 1, ""purple"": 1, ""red"": 1}",{},"{""blue"": 1, ""purple"": 1, ""red"": 1}",1,0
PL!S-bp5-016,国木田花丸,MEMBER,base,<緑> 1 <青> 1 <紫> 1,"{""blue"": 1, ""green"": 1, ""purple"": 1}",{},"{""blue"": 1, ""green"": 1, ""purple"": 1}",1,0
PL!S-bp5-017,小原鞠莉,MEMBER,base,<青> 1,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-017,小原鞠莉,MEMBER,blade_heart,<青>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-018,黒澤ルビィ,MEMBER,base,<赤> 1 <紫> 1,"{""purple"": 1, ""red"": 1}",{},"{""purple"": 1, ""red"": 1}",1,0
PL!S-bp5-018,黒澤ルビィ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!S-bp5-019,not ALONE not HITORI,LIVE,required,<緑> 2 <青> 4 <任意> 6 (合計12),"{""any"": 6, ""blue"": 4, ""green"": 2}",{},"{""any"": 6, ""blue"": 4, ""green"": 2}",1,0
PL!S-bp5-019,not ALONE not HITORI,LIVE,blade_heart,<青> <ドロー+1>,"{""blue"": 1}",{},"{""blue"": 1}",1,0
PL!S-bp5-019,not ALONE not HITORI,LIVE,blade_heart_tags,<青> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!S-bp5-020,Landing action Yeah!!,LIVE,required,<緑> 1 <任意> 2 (合計3),"{""any"": 2, ""green"": 1}",{},"{""any"": 2, ""green"": 1}",1,0
PL!S-bp5-020,Landing action Yeah!!,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp5-020,Landing action Yeah!!,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp5-021,夢で夜空を照らしたい,LIVE,required,<赤> 1 <緑> 1 <青> 1 <任意> 4 (合計7),"{""any"": 4, ""blue"": 1, ""green"": 1, ""red"": 1}",{},"{""any"": 4, ""blue"": 1, ""green"": 1, ""red"": 1}",1,0
PL!S-bp5-021,夢で夜空を照らしたい,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp5-021,夢で夜空を照らしたい,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp5-022,SELF CONTROL!!,LIVE,required,<青> 2 <紫> 2 <任意> 5 (合計9),"{""any"": 5, ""blue"": 2, ""purple"": 2}",{},"{""any"": 5, ""blue"": 2, ""purple"": 2}",1,0
PL!S-bp5-022,SELF CONTROL!!,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!S-bp5-022,SELF CONTROL!!,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!S-bp5-023,Awaken the power,LIVE,required,<赤> 3 <緑> 3 <青> 3 <紫> 2 <任意> 5 (合計16),"{""any"": 5, ""blue"": 3, ""green"": 3, ""purple"": 2, ""red"": 3}",{},"{""any"": 5, ""blue"": 3, ""green"": 3, ""purple"": 2, ""red"": 3}",1,0
PL!S-bp5-023,Awaken the power,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!S-bp5-111,鹿角聖良,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
