audit_id,cardnumber,cardname,trigger,implementation_status,implementation_files,implementation_symbols,matcher_or_rule,pending_kind,resolve_path,ui_render_path,implementation_style,reachable,duplicate_route_suspected,dead_route_suspected,notes
PL!N-pb1-012#A02,PL!N-pb1-012,鐘嵐珠,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,retrieve_from_yell,retrieve_yell_group_member,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-013#A01,PL!N-pb1-013,上原歩夢,登場,IMPLEMENTED,llocg_ui/engine.py,hand_member_cost_le_named_to_empty_area,hand_member_cost_le_named_to_empty_area,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-014#A01,PL!N-pb1-014,中須かすみ,登場,IMPLEMENTED,llocg_ui/engine.py,enter_baton_from_named_member_wrapper,enter_baton_from_named_member_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-015#A01,PL!N-pb1-015,桜坂しずく,登場,IMPLEMENTED,llocg_ui/engine.py,hand_member_cost_le_named_to_empty_area,hand_member_cost_le_named_to_empty_area,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-016#A01,PL!N-pb1-016,朝香果林,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,enter_karin_pb1016_top2_named_member_optional,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-017#A01,PL!N-pb1-017,宮下愛,登場,IMPLEMENTED,llocg_ui/engine.py,hand_member_cost_le_named_to_empty_area,hand_member_cost_le_named_to_empty_area,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-018#A01,PL!N-pb1-018,近江彼方,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_group_type,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-019#A01,PL!N-pb1-019,優木せつ菜,登場,IMPLEMENTED,llocg_ui/engine.py,enter_baton_from_named_member_wrapper,enter_baton_from_named_member_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-020#A01,PL!N-pb1-020,エマ・ヴェルデ,登場,IMPLEMENTED,llocg_ui/engine.py,enter_baton_from_named_member_wrapper,enter_baton_from_named_member_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-021#A01,PL!N-pb1-021,天王寺璃奈,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_group_type,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-022#A01,PL!N-pb1-022,三船栞子,登場,IMPLEMENTED,llocg_ui/engine.py,enter_baton_from_named_member_wrapper,enter_baton_from_named_member_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-023#A01,PL!N-pb1-023,ミア・テイラー,登場,IMPLEMENTED,llocg_ui/engine.py,hand_member_cost_le_named_to_empty_area,hand_member_cost_le_named_to_empty_area,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-024#A01,PL!N-pb1-024,鐘嵐珠,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_group_type,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-028#A01,PL!N-pb1-028,朝香果林,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top2_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-034#A01,PL!N-pb1-034,三船栞子,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,choose_original_heart_replace_fragment,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-035#A01,PL!N-pb1-035,ミア・テイラー,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top2_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-036#A01,PL!N-pb1-036,鐘嵐珠,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,choose_original_heart_replace_fragment,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-037#A01,PL!N-pb1-037,Cara Tesoro,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,nijigasaki_effect_activated_energy_stage_score_manual,nijigasaki_effect_activated_energy_stage_score_manual,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-038#A01,PL!N-pb1-038,PHOENIX,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,success_or_live_required_color_count_score,success_or_live_required_color_count_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-039#A01,PL!N-pb1-039,Stellar Stream,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,success_or_live_required_color_count_stage_color_group_member_gain_icons,success_or_live_required_color_count_stage_color_group_member_gain_icons,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-pb1-042#A01,PL!N-pb1-042,Eternalize Love!!,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,stage_same_name_group_reduce_required_any,stage_same_name_group_reduce_required_any,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-001#A01,PL!N-sd1-001,上原歩夢,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_group_type,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-001#A02,PL!N-sd1-001,上原歩夢,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,other_stage_group_members_gain_blades_until_end_live,other_stage_group_members_gain_blades_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-002#A01,PL!N-sd1-002,中須かすみ,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top3_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-003#A01,PL!N-sd1-003,桜坂しずく,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top3_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-004#A01,PL!N-sd1-004,朝香果林,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-005#A01,PL!N-sd1-005,宮下愛,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-006#A01,PL!N-sd1-006,近江彼方,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-007#A01,PL!N-sd1-007,優木せつ菜,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-008#A01,PL!N-sd1-008,エマ・ヴェルデ,登場,IMPLEMENTED,llocg_ui/engine.py,energy_activate,energy_activate_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-009#A01,PL!N-sd1-009,天王寺璃奈,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-010#A01,PL!N-sd1-010,三船栞子,登場,IMPLEMENTED,llocg_ui/engine.py,draw_then_discard,draw_n_discard_m,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-010#A02,PL!N-sd1-010,三船栞子,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_icons_until_end_live,gain_icons_until_end_live,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-011#A01,PL!N-sd1-011,ミア・テイラー,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-013#A01,PL!N-sd1-013,上原歩夢,登場,IMPLEMENTED,llocg_ui/engine.py,draw_then_discard,draw_n_discard_m,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-021#A01,PL!N-sd1-021,天王寺璃奈,登場,IMPLEMENTED,llocg_ui/engine.py,draw_then_discard,draw_n_discard_m,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-022#A01,PL!N-sd1-022,三船栞子,登場,IMPLEMENTED,llocg_ui/engine.py,draw_then_discard,draw_n_discard_m,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd1-028#A01,PL!N-sd1-028,Dream with You,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,stage_blade_total_gte_score,stage_blade_total_gte_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!N-sd2-025#A01,PL!N-sd2-025,ワンダーメイツ,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,activate_stage_group_member_one,activate_stage_group_member_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-013#A01,PL!S-PR-013,高海千歌,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top3_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-013#A02,PL!S-PR-013,高海千歌,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-016#A01,PL!S-PR-016,黒澤ダイヤ,登場,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-019#A01,PL!S-PR-019,国木田花丸,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,look_top3_choose_one_to_hand_rest_green,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-019#A02,PL!S-PR-019,国木田花丸,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-020#A01,PL!S-PR-020,小原鞠莉,登場,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-021#A01,PL!S-PR-021,黒澤ルビィ,登場,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-025#A01,PL!S-PR-025,高海千歌,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-026#A01,PL!S-PR-026,桜内梨子,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-027#A01,PL!S-PR-027,松浦果南,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-028#A01,PL!S-PR-028,黒澤ダイヤ,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,live_start_kozue_bp2003_reorder_top3,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-029#A01,PL!S-PR-029,渡辺曜,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-030#A01,PL!S-PR-030,津島善子,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-031#A01,PL!S-PR-031,国木田花丸,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-032#A01,PL!S-PR-032,小原鞠莉,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,live_start_kozue_bp2003_reorder_top3,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-033#A01,PL!S-PR-033,黒澤ルビィ,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,live_start_kozue_bp2003_reorder_top3,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-037#A01,PL!S-PR-037,松浦果南,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_stage_exact_member_count_icons,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-038#A01,PL!S-PR-038,黒澤ダイヤ,起動,IMPLEMENTED,llocg_ui/engine.py,draw,draw_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-039#A01,PL!S-PR-039,渡辺曜,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-040#A01,PL!S-PR-040,国木田花丸,自動,IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-041#A01,PL!S-PR-041,黒澤ルビィ,登場,IMPLEMENTED,llocg_ui/engine.py,choose_player_green_to_bottom,choose_self_or_opponent_green_live_bottom_draw,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-042#A01,PL!S-PR-042,小原鞠莉,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-PR-044#A01,PL!S-PR-044,高海千歌,登場,IMPLEMENTED,llocg_ui/engine.py,green_count_lt_mill_diff_topdeck_live_optional,green_count_lt_mill_diff_topdeck_live_optional,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-PR-045#A01,PL!S-PR-045,津島善子,登場,IMPLEMENTED,llocg_ui/engine.py,enter_baton_from_cost_member_wrapper,enter_baton_from_cost_member_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-001#A01,PL!S-bp2-001,高海千歌,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-bp2-002#A01,PL!S-bp2-002,桜内梨子,自動,IMPLEMENTED,llocg_ui/engine.py,stage_to_green_effect_wrapper,stage_to_green_effect_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-003#A01,PL!S-bp2-003,松浦果南,自動,IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-bp2-004#A01,PL!S-bp2-004,黒澤ダイヤ,自動,IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-bp2-005#A01,PL!S-bp2-005,渡辺曜,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_member_heart_any_color_upto_n,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-006#A01,PL!S-bp2-006,津島善子,登場,IMPLEMENTED,llocg_ui/engine.py,green_members_cost_sum_le_to_stage,green_members_cost_sum_le_to_stage,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-007#A01,PL!S-bp2-007,国木田花丸,自動,IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!S-bp2-007#A02,PL!S-bp2-007,国木田花丸,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,__ext__,enter_ginko_bp2016_reorder_top2,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-008#A01,PL!S-bp2-008,小原鞠莉,登場,IMPLEMENTED,llocg_ui/engine.py,bottomdeck_from_green,bottomdeck_green_kind_upto_n,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!S-bp2-008#A02,PL!S-bp2-008,小原鞠莉,常時,IMPLEMENTED,,,,,,,,YES,NO,NO,manual_review_reason=nested_granted_ability_runtime | nested_granted_ability_count=1
PL!S-bp2-009#A01,PL!S-bp2-009,黒澤ルビィ,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
